Pourquoi consigner le contexte des jours précédant un sabotage ?;C'est inutile;Les sabotages sont souvent précédés de repérages;Pour l'assurance uniquement;Par habitude;3;Même une tentative avortée doit être signalée.
Combien de personnes ont visité des entreprises françaises en 2022 selon la DGE ?;20 millions;200 000;2 millions;200 millions;2;Soit 3 500 entreprises et +25 % en trois ans.
Qu'a fait l'intrus arrêté avec un badge falsifié ?;Il était perdu;Il était salarié;Il avait repéré les accès lors de trois visites guidées;Il livrait un colis;4;Le hall a été réaménagé avec séparation des flux.
Quelle règle appliquer par défaut lors d'une visite publique ?;Distribuer des clés USB;Laisser circuler librement;Interdire toute prise de vue ou de son;Autoriser les photos partout;4;Le port apparent d'un badge visiteur est obligatoire.
Que faire si un incident survient lors d'une visite ?;Poursuivre comme si de rien n'était;Offrir un cadeau au visiteur;Suspendre les visites et prévenir les sites du même secteur;Supprimer les preuves;4;Puis plainte et signalement à la DGSI.
Quelle journée d'un salon est la plus propice au vol ?;Aucune;La dernière;La première;Celle de l'inauguration;3;La start-up avait perdu son matériel le dernier soir.
Comment protéger les matériels exposés les plus stratégiques ?;Les exposer sans surveillance;Retirer leurs éléments sensibles pour les rendre inutilisables;Les laisser ouverts;Les prêter;3;Des vitrines sécurisées permettent de les voir sans les manipuler.
Que faire des appareils utilisés au salon au retour ?;Les faire analyser avant de les reconnecter et changer les mots de passe;Les brancher immédiatement au réseau;Les offrir;Les jeter;2;Le démontage du stand doit aussi être méticuleux.
Qu'ont fait les faux journalistes étrangers sur un salon ?;Un don;Un reportage autorisé;Des prises de vue en caméra cachée d'une technologie;Une interview publiée;4;Leurs badges ont été retirés.
Comment sécuriser une visioconférence avec des participants extérieurs ?;Inscription libre;Mot de passe de session et lien différent à chaque réunion;Pas de mot de passe;Lien public permanent;3;Un institut avait subi l'intrusion d'une vidéo terroriste.
Quelle application française chiffrée de bout en bout l'ANSSI cite-t-elle ?;Skype;Tixeo;WhatsApp;Zoom;3;Une solution non qualifiée accroît l'exposition aux lois extraterritoriales.
Quel comportement d'une salariée a inquiété son employeur ?;Refuser le télétravail;Couper sa caméra et enregistrer les réunions sensibles;Arriver en retard;Prendre des notes;3;Elle avait accès à distance à des informations stratégiques.
Que signifie BYOD ?;Un réseau privé;Acheter du matériel neuf;Un antivirus;Utiliser ses appareils personnels à des fins professionnelles;5;Bring your own device.
Comment les identifiants d'un salarié ont-ils fini sur le dark web ?;Il se connectait depuis un ordinateur familial infecté;Il les a vendus;Ils étaient affichés au bureau;Par erreur du RSSI;2;L'absence d'authentification forte a ouvert toute la base clients.
Que doit prévoir la charte BYOD ?;Uniquement les horaires;Rien;La conduite à tenir en cas de perte, de vol ou de rétention par une autorité étrangère;La couleur des appareils;4;Et limiter les tâches et accès autorisés.
