À quelle fréquence réappliquer la méthode de pilotage ?;Pour tout nouveau système et globalement tous les deux à trois ans;Chaque jour;Tous les vingt ans;Jamais;2;C'est l'étape itérer.
Que ne faut-il pas faire d'une machine infectée ?;La déconnecter du réseau;La mettre à l'écart;La signaler;L'éteindre ou la redémarrer;5;Cela effacerait les traces utiles à l'enquête.
Quelle est la première priorité lors d'une cyberattaque sur un site industriel ?;La communication;La sécurité des personnes;Le paiement de la rançon;La sauvegarde du site web;3;Des automates ou issues peuvent dysfonctionner.
Quand déposer plainte ?;Avant toute action de remédiation;Après la reprise complète;Un an après;Jamais;2;Pour préserver les preuves.
Dans quel délai notifier la CNIL si des données personnelles sont exposées ?;72 heures;Un an;Un mois;Aucun délai;2;La notification peut être progressive.
Qui doit en plus informer l'ANSSI ?;Personne;Tous les particuliers;Les OIV, OSE et fournisseurs de service numérique;Les associations sportives;4;Selon leur réglementation.
Pourquoi prudence dans la communication de crise ?;Parce que c'est interdit;Aucune raison;Pour cacher les faits;Les attaquants lisent ce qui est publié;5;Il faut un juste niveau de transparence.
Que couvre une assurance responsabilité civile en cas de cyberattaque ?;Les préjudices des tiers uniquement;Rien du tout;Tous les frais de l'entreprise;La rançon;2;Une garantie cyber spécifique couvre les frais propres.
Pourquoi identifier l'origine de l'attaque avant toute reprise ?;Pour éviter une réplique ou réactivation du logiciel malveillant;Ce n'est pas nécessaire;Pour la presse;Pour l'assurance uniquement;2;La remise en service doit être progressive.
Quelles sont les cinq consignes aux collaborateurs ?;Éteindre, redémarrer, oublier, supprimer, se taire;Débrancher, ne pas éteindre, alerter, ne plus utiliser l'équipement, prévenir ses collègues;Payer, négocier, attendre, partir, rentrer;Aucune;3;À afficher près des postes.
Quel label valorise les prestataires en sécurité numérique ?;Qualiopi;SecNumCloud;ExpertCyber;ISO 9001;4;Créé par Cybermalveillance.gouv.fr avec l'AFNOR et la FFA.
Quels risques psychologiques évoque la fiche dirigeants ?;L'euphorie;Aucun;Uniquement la fatigue physique;Sidération, humiliation, sentiment d'incompétence ou de culpabilité;5;Ils peuvent affecter les équipes après la crise.
